"start","end","open","close","high","low","volume"
"2019-07-23T11:00:00.000Z","2019-07-23T11:00:00.000Z",9994.8,10018,10056,9980.1,462.14548128
"2019-07-23T12:00:00.000Z","2019-07-23T12:00:00.000Z",10020,9981.9,10047,9955.3,333.24666303000004
"2019-07-23T13:00:00.000Z","2019-07-23T13:00:00.000Z",9981.4,9955,10001,9865,753.18274015
"2019-07-23T14:00:00.000Z","2019-07-23T14:00:00.000Z",9955,9983.5,10033,9881.2,597.17656085
"2019-07-23T15:00:00.000Z","2019-07-23T15:00:00.000Z",9983.8,9933.4,10097,9927.385117,449.80422692999997
"2019-07-23T16:00:00.000Z","2019-07-23T16:00:00.000Z",9933.7,9987.7,10016,9893.7,316.95266663
"2019-07-23T17:00:00.000Z","2019-07-23T17:00:00.000Z",9992.2,10016.17114632,10032,9965,155.51129292
"2019-07-23T18:00:00.000Z","2019-07-23T18:00:00.000Z",10017,10095,10159,10006,477.47724349000003
"2019-07-23T19:00:00.000Z","2019-07-23T19:00:00.000Z",10095,10140.46127671,10150,10078,140.79784292
"2019-07-23T20:00:00.000Z","2019-07-23T20:00:00.000Z",10140.46127671,10141,10221,10139,301.10988010999995
"2019-07-23T21:00:00.000Z","2019-07-23T21:00:00.000Z",10141.84710068,10123,10141.84710068,10085,103.36045376999999
"2019-07-23T22:00:00.000Z","2019-07-23T22:00:00.000Z",10123,10029,10141.80004002,10005,186.41718792
"2019-07-23T23:00:00.000Z","2019-07-23T23:00:00.000Z",10026,9859,10029.99926176,9820,1267.40645627
"2019-07-24T00:00:00.000Z","2019-07-24T00:00:00.000Z",9859,9687.3,9861.7,9625,1159.60171037
"2019-07-24T01:00:00.000Z","2019-07-24T01:00:00.000Z",9688.4,9689.9,9727,9669.6,259.67149794
"2019-07-24T02:00:00.000Z","2019-07-24T02:00:00.000Z",9689.5,9699.38731678,9713,9612.7,484.93137541
"2019-07-24T03:00:00.000Z","2019-07-24T03:00:00.000Z",9694.03734503,9634.7,9694.2,9614.3,174.77437766999998
"2019-07-24T04:00:00.000Z","2019-07-24T04:00:00.000Z",9636.1,9635.7,9662,9579,442.40454437
"2019-07-24T05:00:00.000Z","2019-07-24T05:00:00.000Z",9635.7,9688.9,9773,9616.9,263.56188569
"2019-07-24T06:00:00.000Z","2019-07-24T06:00:00.000Z",9688.9,9684.7,9761.1,9669.2,246.4829272
"2019-07-24T07:00:00.000Z","2019-07-24T07:00:00.000Z",9684.6249066,9706.7,9725.9,9651.8,436.19682615
"2019-07-24T08:00:00.000Z","2019-07-24T08:00:00.000Z",9705.6,9751.2,9788,9692.9,358.24326928999994
"2019-07-24T09:00:00.000Z","2019-07-24T09:00:00.000Z",9749.5,9760,9765.7,9705.6,164.23188686
"2019-07-24T10:00:00.000Z","2019-07-24T10:00:00.000Z",9759.9,9699.6,9772.1,9666.6,682.88542247
"2019-07-24T11:00:00.000Z","2019-07-24T11:00:00.000Z",9696.4,9713.2,9755.3,9625,436.37087252000003
"2019-07-24T12:00:00.000Z","2019-07-24T12:00:00.000Z",9713.8,9759.6,9777.9,9687.4,519.33349208
"2019-07-24T13:00:00.000Z","2019-07-24T13:00:00.000Z",9759.4,9712.8,9797.9,9672.4,371.51817359
"2019-07-24T14:00:00.000Z","2019-07-24T14:00:00.000Z",9707.3,9853.3,9882,9675.7,995.61164409
"2019-07-24T15:00:00.000Z","2019-07-24T15:00:00.000Z",9853.3,9903.5,9922.55144967,9850.3,528.49718936
"2019-07-24T16:00:00.000Z","2019-07-24T16:00:00.000Z",9900.5,9576,9919,9534.05177698,1608.07511359
"2019-07-24T17:00:00.000Z","2019-07-24T17:00:00.000Z",9576.05715582,9609.17695296,9644.6,9553.6,334.58949960999996
"2019-07-24T18:00:00.000Z","2019-07-24T18:00:00.000Z",9609.2,9630.9,9670,9607.9,204.79533979
"2019-07-24T19:00:00.000Z","2019-07-24T19:00:00.000Z",9633.6,9648.3,9696.6,9578.5,446.52304502999993
"2019-07-24T20:00:00.000Z","2019-07-24T20:00:00.000Z",9648.5,9672,9718.4,9551.6,357.40778448000003
"2019-07-24T21:00:00.000Z","2019-07-24T21:00:00.000Z",9671,9777.8,9825,9661.3,615.5648780200002
"2019-07-24T22:00:00.000Z","2019-07-24T22:00:00.000Z",9778.903425,9767.1,9825,9750,351.30082774000005
"2019-07-24T23:00:00.000Z","2019-07-24T23:00:00.000Z",9767,9768.96811218,9825,9756.7,132.18397173
"2019-07-25T00:00:00.000Z","2019-07-25T00:00:00.000Z",9773,10110,10162.97421329,9733.3,1639.3109505399998
"2019-07-25T01:00:00.000Z","2019-07-25T01:00:00.000Z",10109,10090,10188,10082,374.46340513
"2019-07-25T02:00:00.000Z","2019-07-25T02:00:00.000Z",10090,10088,10119,10056,253.06639374999997
"2019-07-25T03:00:00.000Z","2019-07-25T03:00:00.000Z",10085,10105,10120,10076,199.38786533
"2019-07-25T04:00:00.000Z","2019-07-25T04:00:00.000Z",10105,10056,10120,10041,141.96875303999997
"2019-07-25T05:00:00.000Z","2019-07-25T05:00:00.000Z",10062,10078.20072,10083,10045,96.67310325
"2019-07-25T06:00:00.000Z","2019-07-25T06:00:00.000Z",10078.20072,10090,10098,10045,101.78588074000001
"2019-07-25T07:00:00.000Z","2019-07-25T07:00:00.000Z",10090,10065.98562829,10098,10043,111.46972181999999
"2019-07-25T08:00:00.000Z","2019-07-25T08:00:00.000Z",10065.31798242,10100,10110,10056,325.04434439
"2019-07-25T09:00:00.000Z","2019-07-25T09:00:00.000Z",10100,10079,10173,10062,702.87412135
"2019-07-25T10:00:00.000Z","2019-07-25T10:00:00.000Z",10079,10095.27117195,10113.172008,10055.04481757,123.00431635000001
"2019-07-25T11:00:00.000Z","2019-07-25T11:00:00.000Z",10093.85881369,10094,10109,10074,136.54447545
"2019-07-25T12:00:00.000Z","2019-07-25T12:00:00.000Z",10091,10144,10174,10089.83169477,289.49960436
"2019-07-25T13:00:00.000Z","2019-07-25T13:00:00.000Z",10142.96122252,9985.8,10143,9932.2,1353.61987717
"2019-07-25T14:00:00.000Z","2019-07-25T14:00:00.000Z",9982.1,9979.7,10000,9966.8,167.4385852
"2019-07-25T15:00:00.000Z","2019-07-25T15:00:00.000Z",9985.2,9992,10015,9974.3,360.27656797
"2019-07-25T16:00:00.000Z","2019-07-25T16:00:00.000Z",9991.9,9985.8,10084,9946.3,455.96275621
"2019-07-25T17:00:00.000Z","2019-07-25T17:00:00.000Z",9989.3,9994.4,10020,9983.1,125.84883062
"2019-07-25T18:00:00.000Z","2019-07-25T18:00:00.000Z",9991.7,10002,10020,9980.3,57.011749099999996
"2019-07-25T19:00:00.000Z","2019-07-25T19:00:00.000Z",10001,9872.7,10001,9832.3,944.8517354200001
"2019-07-25T20:00:00.000Z","2019-07-25T20:00:00.000Z",9870,9880.7,9898.4,9801.4,583.57946119
"2019-07-25T21:00:00.000Z","2019-07-25T21:00:00.000Z",9880.7,9887.35836184,9905.7,9815.1,310.64200726
"2019-07-25T22:00:00.000Z","2019-07-25T22:00:00.000Z",9888.9,9918.1,9945,9854.3,214.69538160000002
"2019-07-25T23:00:00.000Z","2019-07-25T23:00:00.000Z",9919,9890.1,9940,9870.9,153.06087872
"2019-07-26T00:00:00.000Z","2019-07-26T00:00:00.000Z",9889.98495235,9726.1,9889.98495235,9650.2,1116.1594253600001
"2019-07-26T01:00:00.000Z","2019-07-26T01:00:00.000Z",9726,9730,9737,9677.5,276.84177279000005
"2019-07-26T02:00:00.000Z","2019-07-26T02:00:00.000Z",9730,9708.8,9733.2,9690.1,119.83205052000001
"2019-07-26T03:00:00.000Z","2019-07-26T03:00:00.000Z",9708.7,9717,9754,9663,136.32058633
"2019-07-26T04:00:00.000Z","2019-07-26T04:00:00.000Z",9717,9748.8,9750.1,9704.6,75.02779952
"2019-07-26T05:00:00.000Z","2019-07-26T05:00:00.000Z",9748.2,9729.3879809,9748.2,9714.2,57.32759453
"2019-07-26T06:00:00.000Z","2019-07-26T06:00:00.000Z",9730.3,9710.5,9733,9670.1,163.58213454000003
"2019-07-26T07:00:00.000Z","2019-07-26T07:00:00.000Z",9713.9,9782.59174695,9813.6,9700.9,334.90183774
"2019-07-26T08:00:00.000Z","2019-07-26T08:00:00.000Z",9782.59174695,9804.1,9814.8,9751,178.22942897000001
"2019-07-26T09:00:00.000Z","2019-07-26T09:00:00.000Z",9804,9799.5,9848,9769.04897367,298.40016387000003
"2019-07-26T10:00:00.000Z","2019-07-26T10:00:00.000Z",9799.9,9772.8,9808.8,9751,116.70625994
"2019-07-26T11:00:00.000Z","2019-07-26T11:00:00.000Z",9774.381645,9803.7,9827,9774,114.10437134
"2019-07-26T12:00:00.000Z","2019-07-26T12:00:00.000Z",9803.7,9781.9,9848,9759.5,195.45995317
"2019-07-26T13:00:00.000Z","2019-07-26T13:00:00.000Z",9783.3,9778,9796.3,9738,180.43082039
"2019-07-26T14:00:00.000Z","2019-07-26T14:00:00.000Z",9777.3,9779,9795,9714.12103233,183.89432986
"2019-07-26T15:00:00.000Z","2019-07-26T15:00:00.000Z",9781.2,9796.2,9815.9,9760.1,173.14416353000001
"2019-07-26T16:00:00.000Z","2019-07-26T16:00:00.000Z",9798.9,9802.65862766,9899,9767.02040598,301.99661537
"2019-07-26T17:00:00.000Z","2019-07-26T17:00:00.000Z",9806,9790.1,9829.9,9750,151.32266431
"2019-07-26T18:00:00.000Z","2019-07-26T18:00:00.000Z",9790.2,9830.3,9854.3,9790.2,134.83834765
"2019-07-26T19:00:00.000Z","2019-07-26T19:00:00.000Z",9830.3,9857.6,9874,9828.1,204.97518940000003
"2019-07-26T20:00:00.000Z","2019-07-26T20:00:00.000Z",9858.6,9831.5,9873.9,9743.1,251.54923623
"2019-07-26T21:00:00.000Z","2019-07-26T21:00:00.000Z",9831,9825,9842.7266,9779.3,177.43842856
"2019-07-26T22:00:00.000Z","2019-07-26T22:00:00.000Z",9826.3,9786,9832.45271059,9780,78.05118349
"2019-07-26T23:00:00.000Z","2019-07-26T23:00:00.000Z",9787,9840.3,9857,9781.44962,95.69422271
"2019-07-27T00:00:00.000Z","2019-07-27T00:00:00.000Z",9840.36745434,10165,10199,9825.2,1434.04310942
"2019-07-27T01:00:00.000Z","2019-07-27T01:00:00.000Z",10165,10137,10189,10137,231.81482201999998
"2019-07-27T02:00:00.000Z","2019-07-27T02:00:00.000Z",10137,10132,10141,10103,178.16299257999998
"2019-07-27T03:00:00.000Z","2019-07-27T03:00:00.000Z",10131,10129,10145,10122,68.12576603000001
"2019-07-27T04:00:00.000Z","2019-07-27T04:00:00.000Z",10130,10128,10139,10113,37.14880604
"2019-07-27T05:00:00.000Z","2019-07-27T05:00:00.000Z",10128,10076,10136,10063,119.60252059000001
"2019-07-27T06:00:00.000Z","2019-07-27T06:00:00.000Z",10077,10086,10099,10073,42.30877197000001
"2019-07-27T07:00:00.000Z","2019-07-27T07:00:00.000Z",10086.03263454,10075.9107151,10111,10055,192.13530798
"2019-07-27T08:00:00.000Z","2019-07-27T08:00:00.000Z",10075.91465454,10083,10111,10065,111.53578909000001
"2019-07-27T09:00:00.000Z","2019-07-27T09:00:00.000Z",10083,10058,10090.74089728,10056.2950407,71.30379572000001
"2019-07-27T10:00:00.000Z","2019-07-27T10:00:00.000Z",10058,9501,10070,9440.6,3387.7767364599995
"2019-07-27T11:00:00.000Z","2019-07-27T11:00:00.000Z",9505.39742,9496.5,9526.11868512,9420.1,1159.41260667
"2019-07-27T12:00:00.000Z","2019-07-27T12:00:00.000Z",9496.5,9401.1,9496.52401609,9355,975.98701179
"2019-07-27T13:00:00.000Z","2019-07-27T13:00:00.000Z",9401.15491418,9410,9459.3,9370.2,447.37003483
"2019-07-27T14:00:00.000Z","2019-07-27T14:00:00.000Z",9410,9419,9458,9400,296.15006609
"2019-07-27T15:00:00.000Z","2019-07-27T15:00:00.000Z",9419.21390694,9411.6,9449,9296,967.20206902
"2019-07-27T16:00:00.000Z","2019-07-27T16:00:00.000Z",9411.74506426,9431.9,9455.4,9382,162.23781066000004
"2019-07-27T17:00:00.000Z","2019-07-27T17:00:00.000Z",9431.3,9448.4,9470,9424,158.65857362
"2019-07-27T18:00:00.000Z","2019-07-27T18:00:00.000Z",9448.30895085,9398.4794774,9448.4,9373,232.49961306
"2019-07-27T19:00:00.000Z","2019-07-27T19:00:00.000Z",9398.1,9405.39094375,9468.6,9383,283.49214732999997
"2019-07-27T20:00:00.000Z","2019-07-27T20:00:00.000Z",9405.39094375,9452.09907921,9458.3,9384,120.23402936999999
"2019-07-27T21:00:00.000Z","2019-07-27T21:00:00.000Z",9452.09907921,9510.5,9537.7,9446.1,172.84744335
"2019-07-27T22:00:00.000Z","2019-07-27T22:00:00.000Z",9507.3,9445,9523.5,9324,689.6729857400001
