"start","end","open","close","high","low","volume"
"2019-08-13T18:00:00.000Z","2019-08-13T18:00:00.000Z",10804.34,10858.89,10870,10746,1112.62822275
"2019-08-13T19:00:00.000Z","2019-08-13T19:00:00.000Z",10858.89,10871.99,10909.61,10836.84,764.4132324
"2019-08-13T20:00:00.000Z","2019-08-13T20:00:00.000Z",10872,10894.99,10917.21,10861.72,296.72106991
"2019-08-13T21:00:00.000Z","2019-08-13T21:00:00.000Z",10895,10876.82,10939.6,10876.82,308.720704
"2019-08-13T22:00:00.000Z","2019-08-13T22:00:00.000Z",10877.86,10855.01,10882.65,10807.72,595.94997676
"2019-08-13T23:00:00.000Z","2019-08-13T23:00:00.000Z",10855.01,10850.02,10887.99,10820,254.41508743
"2019-08-14T00:00:00.000Z","2019-08-14T00:00:00.000Z",10850.02,10854.92,10897,10845.89,382.64436585
"2019-08-14T01:00:00.000Z","2019-08-14T01:00:00.000Z",10854.92,10725.52,10859.97,10725.52,649.07975236
"2019-08-14T02:00:00.000Z","2019-08-14T02:00:00.000Z",10725.53,10559.97,10775,10520,2478.28315644
"2019-08-14T03:00:00.000Z","2019-08-14T03:00:00.000Z",10559.97,10634.91,10642.2,10468.98,1109.48151325
"2019-08-14T04:00:00.000Z","2019-08-14T04:00:00.000Z",10634.63,10597.83,10640.39,10560,372.01996825
"2019-08-14T05:00:00.000Z","2019-08-14T05:00:00.000Z",10598.15,10520.01,10604.19,10520,330.81632522
"2019-08-14T06:00:00.000Z","2019-08-14T06:00:00.000Z",10520,10565.01,10570,10504.57,371.92329398
"2019-08-14T07:00:00.000Z","2019-08-14T07:00:00.000Z",10565.01,10573.16,10611.55,10560.86,352.96351721
"2019-08-14T08:00:00.000Z","2019-08-14T08:00:00.000Z",10573.16,10562.35,10596.78,10540,146.56676105
"2019-08-14T09:00:00.000Z","2019-08-14T09:00:00.000Z",10562.36,10413.05,10571,10378,907.38544284
"2019-08-14T10:00:00.000Z","2019-08-14T10:00:00.000Z",10417.83,10464.9,10487.8,10353,384.39259969
"2019-08-14T11:00:00.000Z","2019-08-14T11:00:00.000Z",10464.95,10492.72,10552.22,10464.95,354.57920608
"2019-08-14T12:00:00.000Z","2019-08-14T12:00:00.000Z",10494.8,10520.41,10539.73,10429.01,342.48636742
"2019-08-14T13:00:00.000Z","2019-08-14T13:00:00.000Z",10522,10587.51,10646.38,10512.4,647.18032958
"2019-08-14T14:00:00.000Z","2019-08-14T14:00:00.000Z",10589.69,10560.35,10628.27,10544,565.26645029
"2019-08-14T15:00:00.000Z","2019-08-14T15:00:00.000Z",10560.31,10475.01,10560.88,10410,706.5313073
"2019-08-14T16:00:00.000Z","2019-08-14T16:00:00.000Z",10475.01,10461.89,10542.41,10425.63,519.85052603
"2019-08-14T17:00:00.000Z","2019-08-14T17:00:00.000Z",10464.53,10313.84,10588.42,10292.89,1997.75778144
"2019-08-14T18:00:00.000Z","2019-08-14T18:00:00.000Z",10312.5,10208.76,10320.22,10000,3831.27606268
"2019-08-14T19:00:00.000Z","2019-08-14T19:00:00.000Z",10208.76,10160.16,10256.18,10134.32,1098.44140725
"2019-08-14T20:00:00.000Z","2019-08-14T20:00:00.000Z",10159.29,10110.36,10212.87,10110,642.8974645
"2019-08-14T21:00:00.000Z","2019-08-14T21:00:00.000Z",10110.35,10168.62,10192.69,10091.26,878.01516279
"2019-08-14T22:00:00.000Z","2019-08-14T22:00:00.000Z",10169.65,10186.69,10245.67,10150,654.31200947
"2019-08-14T23:00:00.000Z","2019-08-14T23:00:00.000Z",10186.69,10213.97,10245,10170,371.86202098
"2019-08-15T00:00:00.000Z","2019-08-15T00:00:00.000Z",10213.48,10025.86,10218.65,9895,2445.8147608
"2019-08-15T01:00:00.000Z","2019-08-15T01:00:00.000Z",10021.13,10095.84,10213.91,10019.44,1450.36127831
"2019-08-15T02:00:00.000Z","2019-08-15T02:00:00.000Z",10096.71,10048.3,10096.71,9985,721.04157691
"2019-08-15T03:00:00.000Z","2019-08-15T03:00:00.000Z",10047.7,9989.68,10049.26,9874,1130.35632235
"2019-08-15T04:00:00.000Z","2019-08-15T04:00:00.000Z",9989.93,9814.54,9994.96,9770,1171.28880147
"2019-08-15T05:00:00.000Z","2019-08-15T05:00:00.000Z",9809.32,9719.66,9859.97,9613.89,2471.56147514
"2019-08-15T06:00:00.000Z","2019-08-15T06:00:00.000Z",9719.57,9681.58,9762.81,9651.14,702.36017015
"2019-08-15T07:00:00.000Z","2019-08-15T07:00:00.000Z",9681.54,9586.95,9684.99,9470,1759.35803611
"2019-08-15T08:00:00.000Z","2019-08-15T08:00:00.000Z",9586.95,9839.24,9878.63,9542.04,1662.49754224
"2019-08-15T09:00:00.000Z","2019-08-15T09:00:00.000Z",9839.28,9817.55,9935,9770.37,875.18836714
"2019-08-15T10:00:00.000Z","2019-08-15T10:00:00.000Z",9813.4,9951.51,9976.8,9792,710.54520347
"2019-08-15T11:00:00.000Z","2019-08-15T11:00:00.000Z",9950,10038.87,10119.71,9930.57,1335.78897339
"2019-08-15T12:00:00.000Z","2019-08-15T12:00:00.000Z",10039.95,10151.05,10197.23,10033.38,906.86354903
"2019-08-15T13:00:00.000Z","2019-08-15T13:00:00.000Z",10153.84,9986.38,10154.1,9898.88,1171.33559155
"2019-08-15T14:00:00.000Z","2019-08-15T14:00:00.000Z",9986.33,10011.91,10040.01,9883.48,719.97828391
"2019-08-15T15:00:00.000Z","2019-08-15T15:00:00.000Z",10009.95,10005.8,10084.99,9946.03,659.45741552
"2019-08-15T16:00:00.000Z","2019-08-15T16:00:00.000Z",10000.17,10092.6,10113.88,9969.83,675.92608291
"2019-08-15T17:00:00.000Z","2019-08-15T17:00:00.000Z",10091.64,10044.85,10154.74,9994.07,891.41131073
"2019-08-15T18:00:00.000Z","2019-08-15T18:00:00.000Z",10044.85,10015,10049.99,9965.77,507.26190389
"2019-08-15T19:00:00.000Z","2019-08-15T19:00:00.000Z",10015,10025.3,10075,10006.91,505.46008588
"2019-08-15T20:00:00.000Z","2019-08-15T20:00:00.000Z",10025.27,10097.38,10138.86,10009.31,469.25624343
"2019-08-15T21:00:00.000Z","2019-08-15T21:00:00.000Z",10096.42,10374.49,10397,10081.17,1795.31065194
"2019-08-15T22:00:00.000Z","2019-08-15T22:00:00.000Z",10373.84,10339.9,10417.02,10303,929.53599553
"2019-08-15T23:00:00.000Z","2019-08-15T23:00:00.000Z",10342.36,10387.5,10445,10320.97,787.83354813
"2019-08-16T00:00:00.000Z","2019-08-16T00:00:00.000Z",10387.5,10300.01,10420.02,10239.42,1361.13838567
"2019-08-16T01:00:00.000Z","2019-08-16T01:00:00.000Z",10300.01,10297.08,10355.38,10240.17,581.82260286
"2019-08-16T02:00:00.000Z","2019-08-16T02:00:00.000Z",10293.7,10347.99,10388.87,10293.7,311.5797625
"2019-08-16T03:00:00.000Z","2019-08-16T03:00:00.000Z",10347.98,10337.77,10416.44,10320,327.92944672
"2019-08-16T04:00:00.000Z","2019-08-16T04:00:00.000Z",10337.77,10319.59,10344.21,10275.04,344.1953061
"2019-08-16T05:00:00.000Z","2019-08-16T05:00:00.000Z",10319.59,10094.49,10334.02,10081.83,1274.1948101
"2019-08-16T06:00:00.000Z","2019-08-16T06:00:00.000Z",10091.1,9882.04,10137.53,9739.99,2470.29369591
